090000,133000
143,505,404,423,501,508,506,509,507,530,531,532,533,534,535,483,413
091900,2948.49,211025,14447,-,-,-,-,-,-,-,-,-,-,-,14447,211025
091905,2946.46,211025,14447,-,-,-,-,-,-,-,-,-,-,-,-,0
091910,2946.34,211025,14447,-,-,-,-,-,-,-,-,-,-,-,-,0
091915,2946.55,213465,14629,-,-,-,-,-,-,-,-,-,-,-,182,2440
091920,2946.55,214314,14712,-,-,-,-,-,-,-,-,-,-,-,83,849
091925,2948.34,214314,14712,-,-,-,-,-,-,-,-,-,-,-,-,0
091930,2946.62,215555,14802,-,-,-,-,-,-,-,-,-,-,-,90,1241
091935,2946.60,215555,14802,-,-,-,-,-,-,-,-,-,-,-,-,0
091940,2946.65,216876,14895,-,-,-,-,-,-,-,-,-,-,-,93,1321
091945,2949.45,217538,14942,-,-,-,-,-,-,-,-,-,-,-,47,662
091950,2949.17,218100,14984,-,-,-,-,-,-,-,-,-,-,-,42,562
091955,2949.09,218688,15022,-,-,-,-,-,-,-,-,-,-,-,38,588
092000,2949.38,219224,15065,-,-,-,-,-,-,-,-,-,-,-,43,536
092005,2949.59,219871,15119,-,-,-,-,-,-,-,-,-,-,-,54,647
092010,2949.46,220491,15150,-,-,-,-,-,-,-,-,-,-,-,31,620
092015,2947.45,221104,15192,-,-,-,-,-,-,-,-,-,-,-,42,613
092020,2947.46,221548,15217,-,-,-,-,-,-,-,-,-,-,-,25,444
092025,2947.44,222064,15255,-,-,-,-,-,-,-,-,-,-,-,38,516
092030,2947.67,222064,15255,-,-,-,-,-,-,-,-,-,-,-,-,0
092035,2949.49,223814,15437,-,-,-,-,-,-,-,-,-,-,-,182,1750
092040,2949.39,224358,15483,-,-,-,-,-,-,-,-,-,-,-,46,544
092045,2949.08,224879,15532,-,-,-,-,-,-,-,-,-,-,-,49,521
092050,2949.15,224879,15532,-,-,-,-,-,-,-,-,-,-,-,-,0
092055,2949.03,224879,15532,-,-,-,-,-,-,-,-,-,-,-,-,0
092100,2947.26,224879,15532,-,-,-,-,-,-,-,-,-,-,-,-,0
092110,2947.11,228892,15795,-,-,-,-,-,-,-,-,-,-,-,263,4013
092120,2948.78,228892,15795,-,-,-,-,-,-,-,-,-,-,-,-,0
092125,2946.94,233753,16056,-,-,-,-,-,-,-,-,-,-,-,261,4861
092150,2946.76,233753,16056,-,-,-,-,-,-,-,-,-,-,-,-,0
092155,2948.75,235302,16129,-,-,-,-,-,-,-,-,-,-,-,73,1549
092200,2947.09,235832,16156,-,-,-,-,-,-,-,-,-,-,-,27,530
092210,2947.06,235832,16156,-,-,-,-,-,-,-,-,-,-,-,-,0
092215,2948.58,235832,16156,-,-,-,-,-,-,-,-,-,-,-,-,0
092220,2948.44,238976,16327,-,-,-,-,-,-,-,-,-,-,-,171,3144
092230,2948.66,239737,16375,-,-,-,-,-,-,-,-,-,-,-,48,761
092235,2946.24,240172,16402,-,-,-,-,-,-,-,-,-,-,-,27,435
092240,2948.08,240758,16438,-,-,-,-,-,-,-,-,-,-,-,36,586
092245,2948.24,240758,16438,-,-,-,-,-,-,-,-,-,-,-,-,0
092250,2946.45,241863,16498,-,-,-,-,-,-,-,-,-,-,-,60,1105
092255,2948.72,242389,16526,-,-,-,-,-,-,-,-,-,-,-,28,526
092300,2946.91,242881,16556,-,-,-,-,-,-,-,-,-,-,-,30,492
092305,2948.63,243997,16615,-,-,-,-,-,-,-,-,-,-,-,59,1116
092315,2946.79,244644,16654,-,-,-,-,-,-,-,-,-,-,-,39,647
092320,2946.86,245147,16685,-,-,-,-,-,-,-,-,-,-,-,31,503
092330,2947.01,248010,16854,-,-,-,-,-,-,-,-,-,-,-,169,2863
092345,2948.85,248010,16854,-,-,-,-,-,-,-,-,-,-,-,-,0
092350,2948.75,249260,16918,-,-,-,-,-,-,-,-,-,-,-,64,1250
092355,2947.02,249643,16954,-,-,-,-,-,-,-,-,-,-,-,36,383
092400,2948.58,250343,17001,-,-,-,-,-,-,-,-,-,-,-,47,700
092400,2948.58,251347,17068,-,-,-,-,-,-,-,-,-,-,-,114,1704
092415,2946.93,251824,17099,-,-,-,-,-,-,-,-,-,-,-,31,477
092420,2946.77,252492,17135,-,-,-,-,-,-,-,-,-,-,-,36,668
092425,2948.57,253084,17160,-,-,-,-,-,-,-,-,-,-,-,25,592
092430,2948.54,253084,17160,-,-,-,-,-,-,-,-,-,-,-,-,0
092435,2946.70,254103,17214,-,-,-,-,-,-,-,-,-,-,-,54,1019
092440,2946.32,254103,17214,-,-,-,-,-,-,-,-,-,-,-,-,0
092445,2946.33,256282,17316,-,-,-,-,-,-,-,-,-,-,-,102,2179
092455,2947.99,256769,17343,-,-,-,-,-,-,-,-,-,-,-,27,487
092500,2946.31,257682,17399,-,-,-,-,-,-,-,-,-,-,-,56,913
092510,2947.86,257682,17399,-,-,-,-,-,-,-,-,-,-,-,-,0
092515,2947.90,258543,17460,-,-,-,-,-,-,-,-,-,-,-,61,861
092520,2947.90,259148,17499,-,-,-,-,-,-,-,-,-,-,-,39,605
092530,2945.75,260011,17561,-,-,-,-,-,-,-,-,-,-,-,62,863
092540,2945.80,260896,17615,-,-,-,-,-,-,-,-,-,-,-,54,885
092545,2945.92,261960,17672,-,-,-,-,-,-,-,-,-,-,-,57,1064
092600,2947.40,262990,17730,-,-,-,-,-,-,-,-,-,-,-,58,1030
092605,2947.54,262990,17730,-,-,-,-,-,-,-,-,-,-,-,-,0
092610,2945.62,262990,17730,-,-,-,-,-,-,-,-,-,-,-,-,0
092615,2945.73,264704,17826,-,-,-,-,-,-,-,-,-,-,-,96,1714
092620,2947.37,265762,17884,-,-,-,-,-,-,-,-,-,-,-,58,1058
092630,2945.33,266306,17912,-,-,-,-,-,-,-,-,-,-,-,28,544
092635,2945.50,267892,18020,-,-,-,-,-,-,-,-,-,-,-,108,1586
092650,2946.63,268539,18068,-,-,-,-,-,-,-,-,-,-,-,48,647
092655,2948.35,271758,18215,-,-,-,-,-,-,-,-,-,-,-,147,3219
092725,2947.77,272293,18249,-,-,-,-,-,-,-,-,-,-,-,34,535
092730,2946.05,272676,18275,-,-,-,-,-,-,-,-,-,-,-,26,383
092735,2945.61,272676,18275,-,-,-,-,-,-,-,-,-,-,-,-,0
092740,2945.59,274520,18366,-,-,-,-,-,-,-,-,-,-,-,91,1844
092750,2947.43,274520,18366,-,-,-,-,-,-,-,-,-,-,-,-,0
092755,2945.70,275132,18408,-,-,-,-,-,-,-,-,-,-,-,42,612
092800,2945.66,275132,18408,-,-,-,-,-,-,-,-,-,-,-,-,0
092805,2947.55,276250,18464,-,-,-,-,-,-,-,-,-,-,-,56,1118
092810,2947.58,277051,18486,-,-,-,-,-,-,-,-,-,-,-,22,801
092815,2945.61,277964,18537,-,-,-,-,-,-,-,-,-,-,-,51,913
092825,2945.36,278389,18565,-,-,-,-,-,-,-,-,-,-,-,28,425
092830,2946.92,278798,18597,-,-,-,-,-,-,-,-,-,-,-,32,409
092835,2945.07,279199,18622,-,-,-,-,-,-,-,-,-,-,-,25,401
092840,2945.23,280708,18705,-,-,-,-,-,-,-,-,-,-,-,83,1509
092900,2944.92,282072,18779,-,-,-,-,-,-,-,-,-,-,-,74,1364
092905,2944.71,282436,18803,-,-,-,-,-,-,-,-,-,-,-,24,364
092910,2944.78,282725,18825,-,-,-,-,-,-,-,-,-,-,-,22,289
092915,2946.73,282725,18825,-,-,-,-,-,-,-,-,-,-,-,-,0
092920,2944.98,285253,18996,-,-,-,-,-,-,-,-,-,-,-,171,2528
092955,2944.89,286040,19040,-,-,-,-,-,-,-,-,-,-,-,44,787
093000,2946.76,286579,19067,-,-,-,-,-,-,-,-,-,-,-,27,539
093010,2945.16,286579,19067,-,-,-,-,-,-,-,-,-,-,-,-,0
093020,2946.69,286579,19067,-,-,-,-,-,-,-,-,-,-,-,-,0
093025,2945.56,289101,19228,-,-,-,-,-,-,-,-,-,-,-,161,2522
093035,2945.37,289486,19260,-,-,-,-,-,-,-,-,-,-,-,32,385
093055,2945.46,291444,19371,-,-,-,-,-,-,-,-,-,-,-,111,1958
093105,2947.18,291997,19407,-,-,-,-,-,-,-,-,-,-,-,36,553
093115,2944.82,292336,19423,-,-,-,-,-,-,-,-,-,-,-,16,339
093125,2946.65,293267,19472,-,-,-,-,-,-,-,-,-,-,-,49,931
093135,2944.76,293267,19472,-,-,-,-,-,-,-,-,-,-,-,-,0
093140,2946.70,294097,19520,-,-,-,-,-,-,-,-,-,-,-,48,830
093155,2946.79,295377,19622,-,-,-,-,-,-,-,-,-,-,-,102,1280
093200,2946.89,296465,19707,-,-,-,-,-,-,-,-,-,-,-,85,1088
093215,2946.73,297461,19766,-,-,-,-,-,-,-,-,-,-,-,59,996
093225,2944.87,297461,19766,-,-,-,-,-,-,-,-,-,-,-,-,0
093230,2945.51,297461,19766,-,-,-,-,-,-,-,-,-,-,-,-,0
093235,2946.89,299447,19907,-,-,-,-,-,-,-,-,-,-,-,141,1986
093245,2946.65,299447,19907,-,-,-,-,-,-,-,-,-,-,-,-,0
093300,2946.87,299447,19907,-,-,-,-,-,-,-,-,-,-,-,-,0
093305,2946.67,299447,19907,-,-,-,-,-,-,-,-,-,-,-,-,0
093310,2944.95,302523,20095,-,-,-,-,-,-,-,-,-,-,-,188,3076
093325,2947.35,302523,20095,-,-,-,-,-,-,-,-,-,-,-,-,0
093330,2945.56,304323,20168,-,-,-,-,-,-,-,-,-,-,-,73,1800
093335,2945.68,304790,20201,-,-,-,-,-,-,-,-,-,-,-,33,467
093340,2947.50,305698,20255,-,-,-,-,-,-,-,-,-,-,-,54,908
093350,2945.43,306416,20306,-,-,-,-,-,-,-,-,-,-,-,51,718
093400,2944.83,306746,20327,-,-,-,-,-,-,-,-,-,-,-,21,330
093410,2947.14,307875,20397,-,-,-,-,-,-,-,-,-,-,-,70,1129
093415,2946.62,308281,20419,-,-,-,-,-,-,-,-,-,-,-,22,406
093420,2944.84,308725,20445,-,-,-,-,-,-,-,-,-,-,-,26,444
093425,2946.57,309024,20467,-,-,-,-,-,-,-,-,-,-,-,22,299
093430,2944.87,309428,20486,-,-,-,-,-,-,-,-,-,-,-,19,404
093450,2946.67,311969,20660,-,-,-,-,-,-,-,-,-,-,-,174,2541
093505,2944.88,311969,20660,-,-,-,-,-,-,-,-,-,-,-,-,0
093510,2946.64,312742,20711,-,-,-,-,-,-,-,-,-,-,-,51,773
093520,2945.47,313697,20761,-,-,-,-,-,-,-,-,-,-,-,50,955
093525,2945.29,314032,20781,-,-,-,-,-,-,-,-,-,-,-,20,335
093530,2945.45,314383,20803,-,-,-,-,-,-,-,-,-,-,-,22,351
093535,2947.22,314657,20825,-,-,-,-,-,-,-,-,-,-,-,22,274
093540,2945.38,314657,20825,-,-,-,-,-,-,-,-,-,-,-,-,0
093545,2945.44,315460,20862,-,-,-,-,-,-,-,-,-,-,-,37,803
093550,2945.24,315747,20879,-,-,-,-,-,-,-,-,-,-,-,17,287
093555,2947.25,316750,20944,-,-,-,-,-,-,-,-,-,-,-,65,1003
093610,2945.44,316750,20944,-,-,-,-,-,-,-,-,-,-,-,-,0
093615,2947.33,317544,20999,-,-,-,-,-,-,-,-,-,-,-,55,794
093620,2945.39,317885,21017,-,-,-,-,-,-,-,-,-,-,-,18,341
093625,2945.49,317885,21017,-,-,-,-,-,-,-,-,-,-,-,-,0
093630,2945.58,318823,21071,-,-,-,-,-,-,-,-,-,-,-,54,938
093640,2947.08,319235,21093,-,-,-,-,-,-,-,-,-,-,-,22,412
093645,2944.97,319696,21118,-,-,-,-,-,-,-,-,-,-,-,25,461
093650,2946.69,319696,21118,-,-,-,-,-,-,-,-,-,-,-,-,0
093655,2945.10,320521,21178,-,-,-,-,-,-,-,-,-,-,-,60,825
093700,2946.90,321399,21210,-,-,-,-,-,-,-,-,-,-,-,32,878
093705,2946.86,321828,21233,-,-,-,-,-,-,-,-,-,-,-,23,429
093720,2946.85,322829,21301,-,-,-,-,-,-,-,-,-,-,-,68,1001
093725,2944.89,323057,21318,-,-,-,-,-,-,-,-,-,-,-,17,228
093740,2945.08,324412,21430,-,-,-,-,-,-,-,-,-,-,-,112,1355
093945,2945.71,334731,22043,-,-,-,-,-,-,-,-,-,-,-,613,10319
094000,2947.79,335090,22075,-,-,-,-,-,-,-,-,-,-,-,32,359
094005,2947.78,335886,22144,-,-,-,-,-,-,-,-,-,-,-,69,796
094020,2946.11,335886,22144,-,-,-,-,-,-,-,-,-,-,-,-,0
094035,2945.51,337564,22244,-,-,-,-,-,-,-,-,-,-,-,100,1678
094040,2947.17,338010,22275,-,-,-,-,-,-,-,-,-,-,-,31,446
094045,2945.27,338010,22275,-,-,-,-,-,-,-,-,-,-,-,-,0
094050,2945.10,338598,22313,-,-,-,-,-,-,-,-,-,-,-,38,588
094100,2947.24,338598,22313,-,-,-,-,-,-,-,-,-,-,-,-,0
094110,2947.10,340072,22392,-,-,-,-,-,-,-,-,-,-,-,79,1474
094115,2945.30,340398,22412,-,-,-,-,-,-,-,-,-,-,-,20,326
094120,2945.28,340398,22412,-,-,-,-,-,-,-,-,-,-,-,-,0
094125,2947.09,341096,22458,-,-,-,-,-,-,-,-,-,-,-,46,698
094130,2945.58,341430,22476,-,-,-,-,-,-,-,-,-,-,-,18,334
094135,2945.47,341763,22508,-,-,-,-,-,-,-,-,-,-,-,32,333
094140,2945.47,342294,22556,-,-,-,-,-,-,-,-,-,-,-,48,531
094150,2946.97,342294,22556,-,-,-,-,-,-,-,-,-,-,-,-,0
094155,2945.30,343539,22625,-,-,-,-,-,-,-,-,-,-,-,69,1245
094205,2947.14,343539,22625,-,-,-,-,-,-,-,-,-,-,-,-,0
094210,2947.12,344830,22707,-,-,-,-,-,-,-,-,-,-,-,82,1291
094215,2945.32,345131,22746,-,-,-,-,-,-,-,-,-,-,-,39,301
094220,2945.39,347226,22962,-,-,-,-,-,-,-,-,-,-,-,216,2095
094245,2947.38,347226,22962,-,-,-,-,-,-,-,-,-,-,-,-,0
094250,2947.21,350031,23214,-,-,-,-,-,-,-,-,-,-,-,252,2805
094315,2948.01,350549,23291,-,-,-,-,-,-,-,-,-,-,-,77,518
094335,2947.18,352136,23459,-,-,-,-,-,-,-,-,-,-,-,168,1587
094340,2945.89,352636,23499,-,-,-,-,-,-,-,-,-,-,-,40,500
094345,2945.90,352636,23499,-,-,-,-,-,-,-,-,-,-,-,-,0
094350,2945.46,354006,23664,-,-,-,-,-,-,-,-,-,-,-,165,1370
094405,2945.42,354824,23725,-,-,-,-,-,-,-,-,-,-,-,61,818
094410,2945.39,355199,23752,-,-,-,-,-,-,-,-,-,-,-,27,375
094415,2945.67,355871,23805,-,-,-,-,-,-,-,-,-,-,-,53,672
094425,2945.49,356119,23828,-,-,-,-,-,-,-,-,-,-,-,23,248
094435,2945.53,356868,23892,-,-,-,-,-,-,-,-,-,-,-,64,749
094440,2947.18,357217,23917,-,-,-,-,-,-,-,-,-,-,-,25,349
094445,2947.31,357484,23958,-,-,-,-,-,-,-,-,-,-,-,41,267
094450,2945.52,357793,24001,-,-,-,-,-,-,-,-,-,-,-,43,309
094455,2945.60,358039,24022,-,-,-,-,-,-,-,-,-,-,-,21,246
094500,2947.37,358829,24109,-,-,-,-,-,-,-,-,-,-,-,87,790
094515,2945.66,358829,24109,-,-,-,-,-,-,-,-,-,-,-,-,0
094530,2947.51,360090,24218,-,-,-,-,-,-,-,-,-,-,-,109,1261
094535,2947.46,360823,24274,-,-,-,-,-,-,-,-,-,-,-,56,733
094545,2947.43,360996,24291,-,-,-,-,-,-,-,-,-,-,-,17,173
094555,2945.50,361695,24345,-,-,-,-,-,-,-,-,-,-,-,54,699
094600,2945.43,361695,24345,-,-,-,-,-,-,-,-,-,-,-,-,0
094605,2947.27,362255,24385,-,-,-,-,-,-,-,-,-,-,-,40,560
094615,2947.19,362255,24385,-,-,-,-,-,-,-,-,-,-,-,-,0
094620,2947.32,363590,24509,-,-,-,-,-,-,-,-,-,-,-,124,1335
094625,2945.44,363924,24528,-,-,-,-,-,-,-,-,-,-,-,19,334
094630,2947.39,363924,24528,-,-,-,-,-,-,-,-,-,-,-,-,0
094635,2945.39,364994,24590,-,-,-,-,-,-,-,-,-,-,-,62,1070
094640,2945.39,365503,24625,-,-,-,-,-,-,-,-,-,-,-,35,509
094650,2947.25,366188,24677,-,-,-,-,-,-,-,-,-,-,-,52,685
094655,2945.69,366188,24677,-,-,-,-,-,-,-,-,-,-,-,-,0
094700,2945.55,366188,24677,-,-,-,-,-,-,-,-,-,-,-,-,0
094705,2945.69,366970,24730,-,-,-,-,-,-,-,-,-,-,-,53,782
094715,2945.76,367495,24763,-,-,-,-,-,-,-,-,-,-,-,33,525
094720,2945.58,367495,24763,-,-,-,-,-,-,-,-,-,-,-,-,0
094725,2945.60,367942,24800,-,-,-,-,-,-,-,-,-,-,-,37,447
094730,2945.95,368294,24818,-,-,-,-,-,-,-,-,-,-,-,18,352
