090000,133000
143,505,404,423,501,508,506,509,507,530,531,532,533,534,535,483,413
091920,117.91,200,13,-,-,-,-,-,-,-,-,-,-,-,1,10
091930,117.93,201,13,-,-,-,-,-,-,-,-,-,-,-,-,1
091940,117.95,201,13,-,-,-,-,-,-,-,-,-,-,-,-,0
091945,117.95,201,13,-,-,-,-,-,-,-,-,-,-,-,-,0
091950,117.97,207,13,-,-,-,-,-,-,-,-,-,-,-,-,6
091955,117.97,209,13,-,-,-,-,-,-,-,-,-,-,-,-,2
092000,117.97,209,13,-,-,-,-,-,-,-,-,-,-,-,-,0
092005,117.97,209,13,-,-,-,-,-,-,-,-,-,-,-,-,0
092010,117.97,209,13,-,-,-,-,-,-,-,-,-,-,-,-,0
092015,117.97,210,13,-,-,-,-,-,-,-,-,-,-,-,-,1
092020,117.97,210,13,-,-,-,-,-,-,-,-,-,-,-,-,0
092025,117.97,211,13,-,-,-,-,-,-,-,-,-,-,-,-,1
092035,117.97,215,14,-,-,-,-,-,-,-,-,-,-,-,1,4
092045,117.97,215,14,-,-,-,-,-,-,-,-,-,-,-,-,0
092055,117.99,218,14,-,-,-,-,-,-,-,-,-,-,-,-,3
092100,117.99,222,14,-,-,-,-,-,-,-,-,-,-,-,-,4
092115,118.01,225,14,-,-,-,-,-,-,-,-,-,-,-,-,3
092120,118.01,225,14,-,-,-,-,-,-,-,-,-,-,-,-,0
092125,118.05,233,15,-,-,-,-,-,-,-,-,-,-,-,1,8
092145,118.05,235,15,-,-,-,-,-,-,-,-,-,-,-,-,2
092155,117.91,235,15,-,-,-,-,-,-,-,-,-,-,-,-,0
092200,117.91,238,15,-,-,-,-,-,-,-,-,-,-,-,-,3
092220,117.94,238,15,-,-,-,-,-,-,-,-,-,-,-,-,0
092225,117.94,238,15,-,-,-,-,-,-,-,-,-,-,-,-,0
092230,117.97,238,15,-,-,-,-,-,-,-,-,-,-,-,-,0
092235,117.97,238,15,-,-,-,-,-,-,-,-,-,-,-,-,0
092240,117.97,246,16,-,-,-,-,-,-,-,-,-,-,-,1,8
092250,117.94,246,16,-,-,-,-,-,-,-,-,-,-,-,-,0
092255,117.92,247,16,-,-,-,-,-,-,-,-,-,-,-,-,1
092300,117.92,248,16,-,-,-,-,-,-,-,-,-,-,-,-,1
092305,117.92,248,16,-,-,-,-,-,-,-,-,-,-,-,-,0
092310,117.92,250,16,-,-,-,-,-,-,-,-,-,-,-,-,2
092315,117.92,250,16,-,-,-,-,-,-,-,-,-,-,-,-,0
092320,117.90,250,16,-,-,-,-,-,-,-,-,-,-,-,-,0
092330,117.90,250,16,-,-,-,-,-,-,-,-,-,-,-,-,0
092335,117.88,260,17,-,-,-,-,-,-,-,-,-,-,-,1,10
092350,117.90,260,17,-,-,-,-,-,-,-,-,-,-,-,-,0
092355,117.90,260,17,-,-,-,-,-,-,-,-,-,-,-,-,0
092400,117.90,260,17,-,-,-,-,-,-,-,-,-,-,-,-,0
092405,117.94,260,17,-,-,-,-,-,-,-,-,-,-,-,-,0
092410,117.94,270,18,-,-,-,-,-,-,-,-,-,-,-,1,10
092415,117.94,274,18,-,-,-,-,-,-,-,-,-,-,-,-,4
092420,117.94,274,18,-,-,-,-,-,-,-,-,-,-,-,-,0
092425,117.94,274,18,-,-,-,-,-,-,-,-,-,-,-,-,0
092435,117.94,274,18,-,-,-,-,-,-,-,-,-,-,-,-,0
092450,117.94,274,18,-,-,-,-,-,-,-,-,-,-,-,-,0
092455,117.92,275,18,-,-,-,-,-,-,-,-,-,-,-,-,1
092500,117.92,279,19,-,-,-,-,-,-,-,-,-,-,-,1,4
092505,117.92,279,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092515,117.92,279,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092520,117.92,280,19,-,-,-,-,-,-,-,-,-,-,-,-,1
092530,117.92,280,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092540,117.90,283,19,-,-,-,-,-,-,-,-,-,-,-,-,3
092545,117.90,283,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092550,117.89,289,19,-,-,-,-,-,-,-,-,-,-,-,-,6
092555,117.89,289,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092600,117.89,289,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092615,117.89,291,19,-,-,-,-,-,-,-,-,-,-,-,-,2
092620,117.89,291,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092625,117.89,291,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092630,117.89,291,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092635,117.89,291,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092640,117.89,291,19,-,-,-,-,-,-,-,-,-,-,-,-,0
092645,117.89,303,21,-,-,-,-,-,-,-,-,-,-,-,2,12
092710,117.88,309,21,-,-,-,-,-,-,-,-,-,-,-,-,6
092725,117.87,309,21,-,-,-,-,-,-,-,-,-,-,-,-,0
092730,117.87,309,21,-,-,-,-,-,-,-,-,-,-,-,-,0
092740,117.87,314,21,-,-,-,-,-,-,-,-,-,-,-,-,5
092755,117.88,314,21,-,-,-,-,-,-,-,-,-,-,-,-,0
092805,117.87,314,21,-,-,-,-,-,-,-,-,-,-,-,-,0
092810,117.87,314,21,-,-,-,-,-,-,-,-,-,-,-,-,0
092815,117.87,314,21,-,-,-,-,-,-,-,-,-,-,-,-,0
