090000,133000
143,125,413,101,102,392
091900,11.64,0,-,-,-
091915,11.64,0,-,-,-
091930,11.64,0,-,-,-
091945,11.64,0,-,-,-
092000,11.64,0,-,-,-
092015,11.64,0,-,-,-
092030,11.64,0,-,-,-
092045,11.64,0,-,-,-
092115,11.65,0,-,-,-
092145,11.64,0,-,-,-
092215,11.64,0,-,-,-
092245,11.64,0,-,-,-
092300,11.64,0,-,-,-
092315,11.64,0,-,-,-
092330,11.64,0,-,-,-
092345,11.64,0,-,-,-
092400,11.64,0,-,-,-
092415,11.64,0,-,-,-
092430,11.64,0,-,-,-
092445,11.64,0,-,-,-
092500,11.64,0,-,-,-
092530,11.64,0,-,-,-
092545,11.64,0,-,-,-
092600,11.64,0,-,-,-
092645,11.64,0,-,-,-
092700,11.64,0,-,-,-
092715,11.64,0,-,-,-
092730,11.64,0,-,-,-
092745,11.64,0,-,-,-
092800,11.64,0,-,-,-
092845,11.64,0,-,-,-
092900,11.64,0,-,-,-
092915,11.64,0,-,-,-
092930,11.64,0,-,-,-
092945,11.64,0,-,-,-
093000,11.64,0,-,-,-
093030,11.64,0,-,-,-
093045,11.65,0,-,-,-
093100,11.65,0,-,-,-
093145,11.64,0,-,-,-
093200,11.65,0,-,-,-
093330,11.66,0,-,-,-
093345,11.66,0,-,-,-
093415,11.66,0,-,-,-
093430,11.66,0,-,-,-
093445,11.66,0,-,-,-
093530,11.66,0,-,-,-
093615,11.66,0,-,-,-
093630,11.65,0,-,-,-
093700,11.65,0,-,-,-
093715,11.65,0,-,-,-
093945,11.66,0,-,-,-
094000,11.66,0,-,-,-
094015,11.66,0,-,-,-
094030,11.66,0,-,-,-
094045,11.67,0,-,-,-
094100,11.67,0,-,-,-
094130,11.67,0,-,-,-
094145,11.67,0,-,-,-
094200,11.68,0,-,-,-
094230,11.68,0,-,-,-
094245,11.68,0,-,-,-
094315,11.68,0,-,-,-
094400,11.67,0,-,-,-
094415,11.68,0,-,-,-
094430,11.67,0,-,-,-
094445,11.67,0,-,-,-
094515,11.68,0,-,-,-
094530,11.68,0,-,-,-
094545,11.68,0,-,-,-
094600,11.68,0,-,-,-
094630,11.68,0,-,-,-
094645,11.68,0,-,-,-
094715,11.68,0,-,-,-
094730,11.68,0,-,-,-
094745,11.68,0,-,-,-
094800,11.68,0,-,-,-
094830,11.68,0,-,-,-
094845,11.68,0,-,-,-
094915,11.67,0,-,-,-
094930,11.67,0,-,-,-
094945,11.67,0,-,-,-
095000,11.67,0,-,-,-
095100,11.67,0,-,-,-
095115,11.67,0,-,-,-
095130,11.67,0,-,-,-
095145,11.67,0,-,-,-
095200,11.67,0,-,-,-
095215,11.67,0,-,-,-
095245,11.67,0,-,-,-
095300,11.67,0,-,-,-
095315,11.66,0,-,-,-
095330,11.67,0,-,-,-
095400,11.66,0,-,-,-
095430,11.67,0,-,-,-
095445,11.67,0,-,-,-
095500,11.66,0,-,-,-
095545,11.66,0,-,-,-
095600,11.66,0,-,-,-
095615,11.66,0,-,-,-
095645,11.66,0,-,-,-
095700,11.66,0,-,-,-
095715,11.66,0,-,-,-
095745,11.66,0,-,-,-
095800,11.66,0,-,-,-
095815,11.66,0,-,-,-
095830,11.66,0,-,-,-
095930,11.66,0,-,-,-
095945,11.66,0,-,-,-
100000,11.66,0,-,-,-
100015,11.66,0,-,-,-
100030,11.66,0,-,-,-
100045,11.66,0,-,-,-
100100,11.66,0,-,-,-
100330,11.66,0,-,-,-
100345,11.66,0,-,-,-
100400,11.66,0,-,-,-
100415,11.66,0,-,-,-
100430,11.66,0,-,-,-
100530,11.66,0,-,-,-
100545,11.66,0,-,-,-
100615,11.66,0,-,-,-
100630,11.66,0,-,-,-
100700,11.65,0,-,-,-
100715,11.66,0,-,-,-
100730,11.66,0,-,-,-
100800,11.65,0,-,-,-
100815,11.65,0,-,-,-
100830,11.65,0,-,-,-
100900,11.65,0,-,-,-
100945,11.65,0,-,-,-
101015,11.65,0,-,-,-
101030,11.65,0,-,-,-
101100,11.65,0,-,-,-
101115,11.65,0,-,-,-
101130,11.65,0,-,-,-
101145,11.65,0,-,-,-
101215,11.65,0,-,-,-
101230,11.65,0,-,-,-
101300,11.65,0,-,-,-
101345,11.65,0,-,-,-
101400,11.65,0,-,-,-
101415,11.65,0,-,-,-
101430,11.65,0,-,-,-
101445,11.65,0,-,-,-
101500,11.65,0,-,-,-
101515,11.65,0,-,-,-
101545,11.66,0,-,-,-
101600,11.66,0,-,-,-
101615,11.66,0,-,-,-
101645,11.66,0,-,-,-
101715,11.65,0,-,-,-
101730,11.65,0,-,-,-
101800,11.66,0,-,-,-
101815,11.66,0,-,-,-
101830,11.66,0,-,-,-
101845,11.66,0,-,-,-
101900,11.66,0,-,-,-
101915,11.66,0,-,-,-
101930,11.66,0,-,-,-
101945,11.66,0,-,-,-
102000,11.66,0,-,-,-
102045,11.66,0,-,-,-
102100,11.66,0,-,-,-
102115,11.67,0,-,-,-
102130,11.67,0,-,-,-
102145,11.67,0,-,-,-
102200,11.67,0,-,-,-
102215,11.67,0,-,-,-
102230,11.67,0,-,-,-
102245,11.67,0,-,-,-
102315,11.67,0,-,-,-
102330,11.67,0,-,-,-
102345,11.67,0,-,-,-
102400,11.67,0,-,-,-
102415,11.67,0,-,-,-
102430,11.67,0,-,-,-
102445,11.67,0,-,-,-
102500,11.67,0,-,-,-
