090000,133000
143,505,404,423,501,508,506,509,507,530,531,532,533,534,535,483,413
091855,100.28,3311,313,-,-,-,-,-,-,-,-,-,-,-,313,3311
091900,100.28,3325,314,-,-,-,-,-,-,-,-,-,-,-,1,14
091905,100.28,3354,316,-,-,-,-,-,-,-,-,-,-,-,2,29
091910,100.34,3385,319,-,-,-,-,-,-,-,-,-,-,-,3,31
091915,100.33,3392,320,-,-,-,-,-,-,-,-,-,-,-,1,7
091920,100.34,3412,322,-,-,-,-,-,-,-,-,-,-,-,2,20
091925,100.34,3412,322,-,-,-,-,-,-,-,-,-,-,-,-,0
091930,100.34,3436,324,-,-,-,-,-,-,-,-,-,-,-,2,24
091935,100.34,3451,325,-,-,-,-,-,-,-,-,-,-,-,1,15
091945,100.37,3556,334,-,-,-,-,-,-,-,-,-,-,-,9,105
091950,100.38,3577,335,-,-,-,-,-,-,-,-,-,-,-,1,21
091955,100.35,3577,335,-,-,-,-,-,-,-,-,-,-,-,-,0
092000,100.35,3597,337,-,-,-,-,-,-,-,-,-,-,-,2,20
092005,100.35,3616,338,-,-,-,-,-,-,-,-,-,-,-,1,19
092010,100.32,3624,339,-,-,-,-,-,-,-,-,-,-,-,1,8
092020,100.35,3648,341,-,-,-,-,-,-,-,-,-,-,-,2,24
092025,100.37,3648,341,-,-,-,-,-,-,-,-,-,-,-,-,0
092030,100.33,3667,343,-,-,-,-,-,-,-,-,-,-,-,2,19
092035,100.35,3723,347,-,-,-,-,-,-,-,-,-,-,-,4,56
092040,100.35,3732,348,-,-,-,-,-,-,-,-,-,-,-,1,9
092045,100.35,3746,349,-,-,-,-,-,-,-,-,-,-,-,1,14
092050,100.35,3756,351,-,-,-,-,-,-,-,-,-,-,-,2,10
092055,100.36,3785,353,-,-,-,-,-,-,-,-,-,-,-,2,29
092100,100.40,3801,355,-,-,-,-,-,-,-,-,-,-,-,2,16
092105,100.38,3821,357,-,-,-,-,-,-,-,-,-,-,-,2,20
092115,100.42,3821,357,-,-,-,-,-,-,-,-,-,-,-,-,0
092120,100.44,3869,361,-,-,-,-,-,-,-,-,-,-,-,4,48
092125,100.42,3890,362,-,-,-,-,-,-,-,-,-,-,-,1,21
092130,100.40,3904,363,-,-,-,-,-,-,-,-,-,-,-,1,14
092135,100.43,3930,366,-,-,-,-,-,-,-,-,-,-,-,3,26
092140,100.42,3948,367,-,-,-,-,-,-,-,-,-,-,-,1,18
092145,100.42,3958,368,-,-,-,-,-,-,-,-,-,-,-,1,10
092150,100.42,3970,369,-,-,-,-,-,-,-,-,-,-,-,1,12
092155,100.39,3981,371,-,-,-,-,-,-,-,-,-,-,-,2,11
092200,100.41,3995,372,-,-,-,-,-,-,-,-,-,-,-,1,14
092210,100.41,4021,375,-,-,-,-,-,-,-,-,-,-,-,3,26
092215,100.38,4034,375,-,-,-,-,-,-,-,-,-,-,-,-,13
092220,100.40,4048,377,-,-,-,-,-,-,-,-,-,-,-,2,14
092230,100.43,4082,381,-,-,-,-,-,-,-,-,-,-,-,4,34
092240,100.44,4097,382,-,-,-,-,-,-,-,-,-,-,-,1,15
092245,100.41,4120,385,-,-,-,-,-,-,-,-,-,-,-,3,23
092250,100.42,4133,386,-,-,-,-,-,-,-,-,-,-,-,1,13
092255,100.42,4142,386,-,-,-,-,-,-,-,-,-,-,-,-,9
092300,100.41,4159,387,-,-,-,-,-,-,-,-,-,-,-,1,17
092305,100.42,4169,388,-,-,-,-,-,-,-,-,-,-,-,1,10
092310,100.44,4181,389,-,-,-,-,-,-,-,-,-,-,-,1,12
092315,100.44,4197,391,-,-,-,-,-,-,-,-,-,-,-,2,16
092320,100.47,4206,392,-,-,-,-,-,-,-,-,-,-,-,1,9
092325,100.46,4212,392,-,-,-,-,-,-,-,-,-,-,-,-,6
092330,100.43,4222,393,-,-,-,-,-,-,-,-,-,-,-,1,10
092335,100.44,4229,394,-,-,-,-,-,-,-,-,-,-,-,1,7
092340,100.47,4229,394,-,-,-,-,-,-,-,-,-,-,-,-,0
092345,100.45,4275,397,-,-,-,-,-,-,-,-,-,-,-,3,46
092355,100.47,4290,398,-,-,-,-,-,-,-,-,-,-,-,1,15
092400,100.50,4290,398,-,-,-,-,-,-,-,-,-,-,-,-,0
092410,100.45,4321,401,-,-,-,-,-,-,-,-,-,-,-,3,31
092415,100.44,4340,403,-,-,-,-,-,-,-,-,-,-,-,2,19
092420,100.44,4351,404,-,-,-,-,-,-,-,-,-,-,-,1,11
092425,100.44,4381,406,-,-,-,-,-,-,-,-,-,-,-,2,30
092430,100.45,4400,408,-,-,-,-,-,-,-,-,-,-,-,2,19
092435,100.46,4409,409,-,-,-,-,-,-,-,-,-,-,-,1,9
092440,100.49,4417,410,-,-,-,-,-,-,-,-,-,-,-,1,8
