090000,133000
143,505,404,423,501,508,506,509,507,530,531,532,533,534,535,483,413
091920,42.40,71122,2449,-,-,-,-,-,-,-,-,-,-,-,6,239
091930,42.38,71360,2456,-,-,-,-,-,-,-,-,-,-,-,7,238
091940,42.38,71471,2461,-,-,-,-,-,-,-,-,-,-,-,5,111
091945,42.38,71604,2464,-,-,-,-,-,-,-,-,-,-,-,3,133
091950,42.38,71647,2465,-,-,-,-,-,-,-,-,-,-,-,1,43
091955,42.38,71756,2471,-,-,-,-,-,-,-,-,-,-,-,6,109
092000,42.39,71891,2477,-,-,-,-,-,-,-,-,-,-,-,6,135
092005,42.38,72063,2483,-,-,-,-,-,-,-,-,-,-,-,6,172
092010,42.39,72315,2490,-,-,-,-,-,-,-,-,-,-,-,7,252
092015,42.40,72527,2496,-,-,-,-,-,-,-,-,-,-,-,6,212
092020,42.39,72527,2496,-,-,-,-,-,-,-,-,-,-,-,-,0
092025,42.39,72846,2513,-,-,-,-,-,-,-,-,-,-,-,17,319
092035,42.38,73131,2526,-,-,-,-,-,-,-,-,-,-,-,13,285
092055,42.38,73440,2539,-,-,-,-,-,-,-,-,-,-,-,13,309
092100,42.38,74207,2552,-,-,-,-,-,-,-,-,-,-,-,13,767
092115,42.37,74383,2557,-,-,-,-,-,-,-,-,-,-,-,5,176
092120,42.37,74383,2557,-,-,-,-,-,-,-,-,-,-,-,-,0
092125,42.37,74765,2574,-,-,-,-,-,-,-,-,-,-,-,17,382
092135,42.38,75147,2585,-,-,-,-,-,-,-,-,-,-,-,11,382
092145,42.37,75551,2592,-,-,-,-,-,-,-,-,-,-,-,7,404
092155,42.37,75551,2592,-,-,-,-,-,-,-,-,-,-,-,-,0
092200,42.37,76070,2610,-,-,-,-,-,-,-,-,-,-,-,18,519
092220,42.39,76070,2610,-,-,-,-,-,-,-,-,-,-,-,-,0
092225,42.39,76429,2618,-,-,-,-,-,-,-,-,-,-,-,8,359
092230,42.40,76429,2618,-,-,-,-,-,-,-,-,-,-,-,-,0
092235,42.40,76627,2624,-,-,-,-,-,-,-,-,-,-,-,6,198
092240,42.39,76899,2635,-,-,-,-,-,-,-,-,-,-,-,11,272
092250,42.38,77099,2648,-,-,-,-,-,-,-,-,-,-,-,13,200
092255,42.39,77183,2653,-,-,-,-,-,-,-,-,-,-,-,5,84
092300,42.39,77313,2661,-,-,-,-,-,-,-,-,-,-,-,8,130
092305,42.39,77430,2669,-,-,-,-,-,-,-,-,-,-,-,8,117
092310,42.40,77569,2679,-,-,-,-,-,-,-,-,-,-,-,10,139
092315,42.41,77569,2679,-,-,-,-,-,-,-,-,-,-,-,-,0
092320,42.42,77767,2695,-,-,-,-,-,-,-,-,-,-,-,16,198
092330,42.42,77767,2695,-,-,-,-,-,-,-,-,-,-,-,-,0
092335,42.40,78728,2758,-,-,-,-,-,-,-,-,-,-,-,63,961
092345,42.40,78816,2766,-,-,-,-,-,-,-,-,-,-,-,8,88
092350,42.40,78951,2779,-,-,-,-,-,-,-,-,-,-,-,13,135
092355,42.40,79027,2789,-,-,-,-,-,-,-,-,-,-,-,10,76
092400,42.40,79149,2801,-,-,-,-,-,-,-,-,-,-,-,12,122
092405,42.40,79385,2817,-,-,-,-,-,-,-,-,-,-,-,16,236
092415,42.40,79483,2829,-,-,-,-,-,-,-,-,-,-,-,12,98
092420,42.41,79720,2843,-,-,-,-,-,-,-,-,-,-,-,14,237
092425,42.41,79720,2843,-,-,-,-,-,-,-,-,-,-,-,-,0
092435,42.40,80342,2865,-,-,-,-,-,-,-,-,-,-,-,22,622
092450,42.40,81044,2889,-,-,-,-,-,-,-,-,-,-,-,24,702
092455,42.39,81124,2893,-,-,-,-,-,-,-,-,-,-,-,4,80
092500,42.39,81247,2901,-,-,-,-,-,-,-,-,-,-,-,8,123
092505,42.39,81307,2909,-,-,-,-,-,-,-,-,-,-,-,8,60
092515,42.39,81567,2926,-,-,-,-,-,-,-,-,-,-,-,17,260
092520,42.39,81809,2938,-,-,-,-,-,-,-,-,-,-,-,12,242
092530,42.34,81895,2949,-,-,-,-,-,-,-,-,-,-,-,11,86
092540,42.35,82428,2979,-,-,-,-,-,-,-,-,-,-,-,30,533
092555,42.35,82428,2979,-,-,-,-,-,-,-,-,-,-,-,-,0
092600,42.29,82428,2979,-,-,-,-,-,-,-,-,-,-,-,-,0
092615,42.28,83332,3022,-,-,-,-,-,-,-,-,-,-,-,43,904
092620,42.28,83532,3029,-,-,-,-,-,-,-,-,-,-,-,7,200
